,Date,Reporting_District_ID,Arrest_Count,Call_Count
808,2017-01-05,1265,1,5.0
809,2017-01-05,1267,2,8.0
810,2017-01-05,1268,1,2.0
811,2017-01-05,1269,1,5.0
812,2017-01-05,1303,2,4.0
813,2017-01-05,1321,1,3.0
814,2017-01-05,1323,1,3.0
815,2017-01-05,1346,1,
816,2017-01-05,1351,1,1.0
817,2017-01-05,1352,3,1.0
818,2017-01-05,1353,1,1.0
819,2017-01-05,1354,1,3.0
820,2017-01-05,1361,2,3.0
821,2017-01-05,1372,1,2.0
822,2017-01-05,1400,2,
823,2017-01-05,1409,1,1.0
824,2017-01-05,1413,3,5.0
825,2017-01-05,1414,1,5.0
826,2017-01-05,1431,2,9.0
827,2017-01-05,1457,2,2.0
828,2017-01-05,1459,1,1.0
829,2017-01-05,1494,3,2.0
830,2017-01-05,1505,1,3.0
831,2017-01-05,1506,2,1.0
832,2017-01-05,1517,1,1.0
833,2017-01-05,1519,1,1.0
834,2017-01-05,1531,1,3.0
835,2017-01-05,1549,1,2.0
836,2017-01-05,1553,1,3.0
837,2017-01-05,1596,1,2.0
838,2017-01-05,1599,6,3.0
839,2017-01-05,1612,1,9.0
840,2017-01-05,1621,2,7.0
841,2017-01-05,1623,1,5.0
842,2017-01-05,1663,1,6.0
843,2017-01-05,1681,3,2.0
844,2017-01-05,1684,1,7.0
845,2017-01-05,1693,1,
846,2017-01-05,1737,1,1.0
847,2017-01-05,1752,1,5.0
848,2017-01-05,1787,1,1.0
849,2017-01-05,1796,3,3.0
850,2017-01-05,1799,1,3.0
851,2017-01-05,1821,3,4.0
852,2017-01-05,1822,2,5.0
853,2017-01-05,1824,1,4.0
854,2017-01-05,1834,2,3.0
855,2017-01-05,1837,3,2.0
856,2017-01-05,1841,1,2.0
857,2017-01-05,1842,1,3.0
858,2017-01-05,1881,1,2.0
859,2017-01-05,1913,1,6.0
860,2017-01-05,1916,3,4.0
861,2017-01-05,1918,1,3.0
862,2017-01-05,1925,1,3.0
863,2017-01-05,1934,1,1.0
864,2017-01-05,1945,1,1.0
865,2017-01-05,1952,1,2.0
866,2017-01-05,1981,1,4.0
867,2017-01-05,1985,1,6.0
868,2017-01-05,2005,1,4.0
869,2017-01-05,2046,1,2.0
870,2017-01-05,2069,2,4.0
871,2017-01-05,2103,1,1.0
872,2017-01-05,2105,1,2.0
873,2017-01-05,2136,2,5.0
874,2017-01-05,2138,1,3.0
875,2017-01-05,2146,1,7.0
876,2017-01-05,2155,1,1.0
877,2017-01-05,2156,1,12.0
878,2017-01-05,2158,2,3.0
879,2017-01-05,2169,1,2.0
880,2017-01-06,101,1,
881,2017-01-06,123,2,
882,2017-01-06,124,1,
883,2017-01-06,139,1,3.0
884,2017-01-06,145,1,
885,2017-01-06,147,1,2.0
886,2017-01-06,152,1,5.0
887,2017-01-06,153,1,7.0
888,2017-01-06,156,1,4.0
889,2017-01-06,158,2,4.0
890,2017-01-06,161,1,1.0
891,2017-01-06,166,1,2.0
892,2017-01-06,174,1,
893,2017-01-06,195,1,4.0
894,2017-01-06,216,1,3.0
895,2017-01-06,256,2,2.0
896,2017-01-06,285,1,2.0
897,2017-01-06,331,3,5.0
898,2017-01-06,337,1,2.0
899,2017-01-06,353,1,2.0
900,2017-01-06,355,2,3.0
901,2017-01-06,363,1,9.0
902,2017-01-06,375,1,4.0
903,2017-01-06,379,1,3.0
904,2017-01-06,392,1,8.0
905,2017-01-06,393,1,5.0
906,2017-01-06,395,1,2.0
907,2017-01-06,397,2,4.0
908,2017-01-06,424,2,2.0
909,2017-01-06,427,1,3.0
910,2017-01-06,429,1,6.0
911,2017-01-06,448,3,8.0
912,2017-01-06,452,1,2.0
913,2017-01-06,456,1,1.0
914,2017-01-06,461,1,2.0
915,2017-01-06,463,2,4.0
916,2017-01-06,478,1,3.0
917,2017-01-06,491,1,
918,2017-01-06,497,2,8.0
919,2017-01-06,503,1,1.0
920,2017-01-06,519,4,1.0
921,2017-01-06,523,1,
922,2017-01-06,525,2,5.0
923,2017-01-06,532,1,2.0
924,2017-01-06,555,2,1.0
925,2017-01-06,557,1,3.0
926,2017-01-06,561,1,4.0
927,2017-01-06,564,1,5.0
928,2017-01-06,569,1,
929,2017-01-06,636,5,8.0
930,2017-01-06,637,2,1.0
931,2017-01-06,646,1,13.0
932,2017-01-06,647,2,5.0
933,2017-01-06,649,1,7.0
934,2017-01-06,666,2,13.0
935,2017-01-06,668,4,8.0
936,2017-01-06,669,1,3.0
937,2017-01-06,678,2,5.0
938,2017-01-06,679,1,2.0
939,2017-01-06,734,1,4.0
940,2017-01-06,765,1,3.0
941,2017-01-06,826,1,1.0
942,2017-01-06,839,1,3.0
943,2017-01-06,853,1,1.0
944,2017-01-06,881,2,6.0
945,2017-01-06,904,3,5.0
946,2017-01-06,914,3,13.0
947,2017-01-06,916,2,3.0
948,2017-01-06,926,2,5.0
949,2017-01-06,935,5,2.0
950,2017-01-06,941,1,7.0
951,2017-01-06,952,1,6.0
952,2017-01-06,959,1,
953,2017-01-06,969,1,5.0
954,2017-01-06,971,2,2.0
955,2017-01-06,1004,2,4.0
956,2017-01-06,1028,1,4.0
957,2017-01-06,1033,1,6.0
958,2017-01-06,1039,1,3.0
959,2017-01-06,1043,1,2.0
960,2017-01-06,1067,1,2.0
961,2017-01-06,1075,1,2.0
962,2017-01-06,1089,1,
963,2017-01-06,1101,1,
964,2017-01-06,1102,2,7.0
965,2017-01-06,1113,1,4.0
966,2017-01-06,1115,1,3.0
967,2017-01-06,1137,1,4.0
968,2017-01-06,1144,1,5.0
969,2017-01-06,1148,1,3.0
970,2017-01-06,1178,1,1.0
971,2017-01-06,1179,3,2.0
972,2017-01-06,1184,1,4.0
973,2017-01-06,1203,2,7.0
974,2017-01-06,1208,1,3.0
975,2017-01-06,1211,3,7.0
976,2017-01-06,1233,1,3.0
977,2017-01-06,1245,1,8.0
978,2017-01-06,1253,2,6.0
979,2017-01-06,1257,2,4.0
980,2017-01-06,1258,3,3.0
981,2017-01-06,1259,1,7.0
982,2017-01-06,1265,1,6.0
983,2017-01-06,1266,1,6.0
984,2017-01-06,1267,3,4.0
985,2017-01-06,1273,1,
986,2017-01-06,1307,1,2.0
987,2017-01-06,1313,1,2.0
988,2017-01-06,1317,1,6.0
989,2017-01-06,1327,1,1.0
990,2017-01-06,1347,1,2.0
991,2017-01-06,1362,2,3.0
992,2017-01-06,1363,1,
993,2017-01-06,1364,1,1.0
994,2017-01-06,1367,1,3.0
995,2017-01-06,1377,1,
996,2017-01-06,1391,1,2.0
997,2017-01-06,1406,2,4.0
998,2017-01-06,1411,2,
999,2017-01-06,1412,2,11.0
1000,2017-01-06,1413,1,13.0
1001,2017-01-06,1415,2,4.0
1002,2017-01-06,1431,8,11.0
1003,2017-01-06,1444,1,5.0
1004,2017-01-06,1452,1,1.0
1005,2017-01-06,1453,1,1.0
1006,2017-01-06,1456,1,2.0
1007,2017-01-06,1458,1,
1008,2017-01-06,1494,1,2.0
1009,2017-01-06,1505,3,3.0
1010,2017-01-06,1511,1,1.0
1011,2017-01-06,1515,2,2.0
1012,2017-01-06,1517,1,2.0
1013,2017-01-06,1524,1,1.0
1014,2017-01-06,1525,3,2.0
1015,2017-01-06,1555,2,6.0
1016,2017-01-06,1566,1,3.0
1017,2017-01-06,1599,1,1.0
1018,2017-01-06,1611,1,1.0
1019,2017-01-06,1618,1,1.0
1020,2017-01-06,1621,3,3.0
1021,2017-01-06,1643,2,3.0
1022,2017-01-06,1684,2,5.0
1023,2017-01-06,1701,1,4.0
1024,2017-01-06,1722,2,4.0
1025,2017-01-06,1801,1,4.0
1026,2017-01-06,1802,2,6.0
1027,2017-01-06,1821,1,3.0
1028,2017-01-06,1824,1,6.0
1029,2017-01-06,1832,1,2.0
1030,2017-01-06,1834,1,3.0
1031,2017-01-06,1836,1,2.0
1032,2017-01-06,1841,1,5.0
1033,2017-01-06,1844,1,8.0
1034,2017-01-06,1846,1,1.0
1035,2017-01-06,1849,1,1.0
1036,2017-01-06,1871,1,6.0
1037,2017-01-06,1881,1,5.0
1038,2017-01-06,1901,1,
1039,2017-01-06,1913,1,1.0
1040,2017-01-06,1916,1,2.0
1041,2017-01-06,1918,1,6.0
1042,2017-01-06,1935,1,3.0
1043,2017-01-06,1977,1,2.0
1044,2017-01-06,1982,2,2.0
1045,2017-01-06,1985,2,4.0
1046,2017-01-06,1993,1,5.0
1047,2017-01-06,1995,2,
1048,2017-01-06,2002,1,3.0
1049,2017-01-06,2019,1,9.0
1050,2017-01-06,2071,1,2.0
1051,2017-01-06,2114,1,1.0
1052,2017-01-06,2136,2,12.0
1053,2017-01-06,2142,1,1.0
1054,2017-01-06,2143,1,3.0
1055,2017-01-06,2146,3,10.0
1056,2017-01-06,2156,1,7.0
1057,2017-01-06,2187,1,2.0
1058,2017-01-07,133,1,1.0
1059,2017-01-07,135,1,2.0
1060,2017-01-07,139,1,2.0
1061,2017-01-07,141,1,
1062,2017-01-07,148,1,1.0
1063,2017-01-07,152,1,4.0
1064,2017-01-07,153,1,3.0
1065,2017-01-07,154,1,3.0
1066,2017-01-07,155,1,
1067,2017-01-07,157,2,1.0
1068,2017-01-07,159,1,5.0
1069,2017-01-07,166,1,5.0
1070,2017-01-07,182,1,2.0
1071,2017-01-07,185,1,3.0
1072,2017-01-07,201,1,4.0
1073,2017-01-07,204,1,5.0
1074,2017-01-07,205,1,3.0
1075,2017-01-07,233,1,4.0
1076,2017-01-07,235,1,5.0
1077,2017-01-07,238,1,1.0
1078,2017-01-07,249,1,1.0
1079,2017-01-07,257,1,3.0
1080,2017-01-07,285,2,5.0
1081,2017-01-07,301,1,
1082,2017-01-07,311,1,9.0
1083,2017-01-07,312,1,3.0
1084,2017-01-07,325,2,1.0
1085,2017-01-07,332,1,
1086,2017-01-07,333,1,5.0
1087,2017-01-07,337,3,2.0
1088,2017-01-07,353,1,3.0
1089,2017-01-07,355,1,2.0
1090,2017-01-07,357,1,5.0
1091,2017-01-07,359,1,5.0
1092,2017-01-07,361,7,10.0
1093,2017-01-07,362,3,1.0
1094,2017-01-07,363,1,6.0
1095,2017-01-07,395,2,7.0
1096,2017-01-07,398,1,4.0
1097,2017-01-07,413,1,
1098,2017-01-07,423,1,7.0
1099,2017-01-07,429,1,2.0
1100,2017-01-07,443,1,2.0
1101,2017-01-07,477,1,5.0
1102,2017-01-07,478,1,3.0
1103,2017-01-07,479,1,3.0
1104,2017-01-07,499,1,5.0
1105,2017-01-07,517,1,2.0
1106,2017-01-07,528,1,2.0
1107,2017-01-07,565,1,3.0
1108,2017-01-07,636,4,4.0
1109,2017-01-07,637,2,1.0
1110,2017-01-07,642,1,4.0
1111,2017-01-07,666,2,3.0
1112,2017-01-07,701,1,8.0
1113,2017-01-07,713,1,2.0
1114,2017-01-07,759,1,4.0
1115,2017-01-07,775,3,2.0
1116,2017-01-07,784,2,2.0
1117,2017-01-07,785,1,2.0
1118,2017-01-07,789,1,2.0
1119,2017-01-07,817,1,3.0
1120,2017-01-07,852,1,4.0
1121,2017-01-07,858,1,
1122,2017-01-07,859,1,1.0
1123,2017-01-07,889,1,1.0
1124,2017-01-07,895,1,1.0
1125,2017-01-07,904,1,3.0
1126,2017-01-07,909,1,2.0
1127,2017-01-07,932,2,6.0
1128,2017-01-07,941,1,11.0
1129,2017-01-07,952,2,4.0
1130,2017-01-07,963,2,4.0
1131,2017-01-07,964,1,1.0
1132,2017-01-07,971,2,5.0
1133,2017-01-07,974,1,7.0
1134,2017-01-07,1005,1,2.0
1135,2017-01-07,1025,1,10.0
1136,2017-01-07,1029,1,1.0
1137,2017-01-07,1033,1,2.0
1138,2017-01-07,1035,1,4.0
1139,2017-01-07,1039,1,2.0
1140,2017-01-07,1077,1,1.0
1141,2017-01-07,1079,2,4.0
1142,2017-01-07,1113,1,1.0
1143,2017-01-07,1115,1,3.0
1144,2017-01-07,1119,1,1.0
1145,2017-01-07,1126,1,3.0
1146,2017-01-07,1135,1,2.0
1147,2017-01-07,1158,4,2.0
1148,2017-01-07,1159,1,
1149,2017-01-07,1181,1,5.0
1150,2017-01-07,1186,1,
1151,2017-01-07,1195,1,
1152,2017-01-07,1211,1,5.0
1153,2017-01-07,1213,1,9.0
1154,2017-01-07,1215,2,4.0
1155,2017-01-07,1218,1,8.0
1156,2017-01-07,1239,1,5.0
1157,2017-01-07,1243,1,8.0
1158,2017-01-07,1245,1,7.0
1159,2017-01-07,1249,5,7.0
1160,2017-01-07,1252,1,2.0
1161,2017-01-07,1255,1,4.0
1162,2017-01-07,1256,1,5.0
1163,2017-01-07,1258,1,8.0
1164,2017-01-07,1268,1,7.0
1165,2017-01-07,1269,1,8.0
1166,2017-01-07,1317,1,4.0
1167,2017-01-07,1321,2,4.0
1168,2017-01-07,1365,1,5.0
1169,2017-01-07,1367,1,3.0
1170,2017-01-07,1383,2,6.0
1171,2017-01-07,1393,1,4.0
1172,2017-01-07,1394,1,4.0
1173,2017-01-07,1400,1,
1174,2017-01-07,1411,2,
1175,2017-01-07,1413,2,2.0
1176,2017-01-07,1431,2,11.0
1177,2017-01-07,1441,2,4.0
1178,2017-01-07,1469,1,4.0
1179,2017-01-07,1475,1,2.0
1180,2017-01-07,1479,1,1.0
1181,2017-01-07,1489,1,2.0
1182,2017-01-07,1503,1,3.0
1183,2017-01-07,1505,1,2.0
1184,2017-01-07,1513,1,3.0
1185,2017-01-07,1517,2,3.0
1186,2017-01-07,1529,1,7.0
1187,2017-01-07,1544,1,4.0
1188,2017-01-07,1547,1,5.0
1189,2017-01-07,1548,1,11.0
1190,2017-01-07,1569,1,1.0
1191,2017-01-07,1611,1,1.0
1192,2017-01-07,1676,1,4.0
1193,2017-01-07,1685,1,1.0
1194,2017-01-07,1687,1,4.0
1195,2017-01-07,1723,2,2.0
1196,2017-01-07,1793,2,4.0
1197,2017-01-07,1794,2,9.0
1198,2017-01-07,1802,1,7.0
1199,2017-01-07,1822,2,11.0
1200,2017-01-07,1834,1,5.0
1201,2017-01-07,1844,1,2.0
1202,2017-01-07,1908,2,4.0
1203,2017-01-07,1919,1,1.0
1204,2017-01-07,1921,1,2.0
1205,2017-01-07,1924,1,1.0
1206,2017-01-07,1972,1,6.0
1207,2017-01-07,1984,1,2.0
1208,2017-01-07,1988,1,1.0
1209,2017-01-07,2036,2,4.0
1210,2017-01-07,2039,1,7.0
1211,2017-01-07,2049,1,2.0
1212,2017-01-07,2056,1,2.0
1213,2017-01-07,2071,1,5.0
1214,2017-01-07,2076,5,3.0
1215,2017-01-07,2097,1,1.0
1216,2017-01-07,2105,1,4.0
1217,2017-01-07,2133,1,4.0
1218,2017-01-07,2136,1,6.0
1219,2017-01-07,2138,1,3.0
1220,2017-01-07,2139,1,5.0
1221,2017-01-07,2143,1,5.0
1222,2017-01-07,2147,2,2.0
1223,2017-01-07,2156,3,9.0
1224,2017-01-07,2157,1,3.0
1225,2017-01-07,2175,1,3.0
1226,2017-01-07,2177,1,3.0
1227,2017-01-07,2187,1,6.0
1228,2017-01-08,127,1,2.0
1229,2017-01-08,138,1,2.0
1230,2017-01-08,152,1,8.0
1231,2017-01-08,157,3,5.0
1232,2017-01-08,161,2,4.0
1233,2017-01-08,162,1,7.0
1234,2017-01-08,164,1,6.0
1235,2017-01-08,176,1,1.0
1236,2017-01-08,192,2,7.0
1237,2017-01-08,202,1,5.0
1238,2017-01-08,204,1,5.0
1239,2017-01-08,212,1,4.0
1240,2017-01-08,219,2,1.0
1241,2017-01-08,235,1,4.0
1242,2017-01-08,237,1,6.0
1243,2017-01-08,239,1,2.0
1244,2017-01-08,245,6,4.0
1245,2017-01-08,256,8,3.0
1246,2017-01-08,257,4,6.0
1247,2017-01-08,261,2,2.0
1248,2017-01-08,266,3,2.0
1249,2017-01-08,269,1,5.0
1250,2017-01-08,271,1,1.0
1251,2017-01-08,299,1,
1252,2017-01-08,308,1,1.0
1253,2017-01-08,312,1,2.0
1254,2017-01-08,314,1,6.0
1255,2017-01-08,315,1,3.0
1256,2017-01-08,321,2,5.0
1257,2017-01-08,361,3,1.0
1258,2017-01-08,363,1,10.0
1259,2017-01-08,377,1,4.0
1260,2017-01-08,391,1,6.0
1261,2017-01-08,398,1,4.0
1262,2017-01-08,407,1,6.0
1263,2017-01-08,456,1,3.0
1264,2017-01-08,463,1,2.0
1265,2017-01-08,464,1,2.0
1266,2017-01-08,499,1,7.0
1267,2017-01-08,517,1,4.0
1268,2017-01-08,521,1,2.0
1269,2017-01-08,526,1,2.0
1270,2017-01-08,529,3,5.0
1271,2017-01-08,557,1,10.0
1272,2017-01-08,563,1,4.0
1273,2017-01-08,583,1,4.0
1274,2017-01-08,636,9,12.0
1275,2017-01-08,646,2,10.0
1276,2017-01-08,647,1,5.0
1277,2017-01-08,649,1,6.0
1278,2017-01-08,666,1,10.0
1279,2017-01-08,701,1,5.0
1280,2017-01-08,706,1,11.0
1281,2017-01-08,722,1,2.0
1282,2017-01-08,724,1,2.0
1283,2017-01-08,753,1,7.0
1284,2017-01-08,773,6,6.0
1285,2017-01-08,782,1,3.0
1286,2017-01-08,817,1,4.0
1287,2017-01-08,829,1,
1288,2017-01-08,851,1,1.0
1289,2017-01-08,853,4,7.0
1290,2017-01-08,854,1,
1291,2017-01-08,859,1,6.0
1292,2017-01-08,881,1,2.0
1293,2017-01-08,882,3,1.0
1294,2017-01-08,884,1,1.0
1295,2017-01-08,901,1,6.0
1296,2017-01-08,904,15,7.0
1297,2017-01-08,905,1,2.0
1298,2017-01-08,914,1,6.0
1299,2017-01-08,926,1,4.0
1300,2017-01-08,935,2,21.0
1301,2017-01-08,941,1,8.0
1302,2017-01-08,961,1,
1303,2017-01-08,964,1,4.0
1304,2017-01-08,971,1,5.0
1305,2017-01-08,976,1,1.0
1306,2017-01-08,989,2,10.0
1307,2017-01-08,1005,1,5.0
1308,2017-01-08,1017,1,4.0
1309,2017-01-08,1018,1,7.0
1310,2017-01-08,1025,1,3.0
1311,2017-01-08,1027,2,5.0
1312,2017-01-08,1039,2,2.0
1313,2017-01-08,1047,1,5.0
1314,2017-01-08,1061,1,1.0
1315,2017-01-08,1123,1,2.0
1316,2017-01-08,1145,1,5.0
1317,2017-01-08,1207,1,7.0
1318,2017-01-08,1215,2,6.0
1319,2017-01-08,1218,2,8.0
1320,2017-01-08,1233,2,4.0
1321,2017-01-08,1239,1,10.0
1322,2017-01-08,1241,2,10.0
1323,2017-01-08,1245,1,6.0
1324,2017-01-08,1248,2,7.0
1325,2017-01-08,1249,11,13.0
1326,2017-01-08,1251,1,5.0
1327,2017-01-08,1258,2,2.0
1328,2017-01-08,1267,2,6.0
1329,2017-01-08,1269,1,8.0
1330,2017-01-08,1307,1,4.0
1331,2017-01-08,1333,2,3.0
1332,2017-01-08,1346,1,2.0
1333,2017-01-08,1383,1,1.0
1334,2017-01-08,1395,1,1.0
1335,2017-01-08,1402,1,2.0
1336,2017-01-08,1411,1,2.0
1337,2017-01-08,1412,5,24.0
1338,2017-01-08,1415,2,9.0
1339,2017-01-08,1441,3,6.0
1340,2017-01-08,1458,1,
1341,2017-01-08,1494,4,4.0
1342,2017-01-08,1502,1,2.0
1343,2017-01-08,1503,1,6.0
1344,2017-01-08,1505,1,3.0
1345,2017-01-08,1506,1,5.0
1346,2017-01-08,1513,1,1.0
1347,2017-01-08,1514,1,2.0
1348,2017-01-08,1523,1,5.0
1349,2017-01-08,1526,2,9.0
1350,2017-01-08,1527,3,4.0
1351,2017-01-08,1547,1,3.0
1352,2017-01-08,1565,1,1.0
1353,2017-01-08,1591,3,3.0
1354,2017-01-08,1617,1,5.0
1355,2017-01-08,1651,1,2.0
1356,2017-01-08,1656,1,2.0
1357,2017-01-08,1723,1,5.0
1358,2017-01-08,1754,1,1.0
1359,2017-01-08,1791,1,6.0
1360,2017-01-08,1794,1,4.0
1361,2017-01-08,1802,1,11.0
1362,2017-01-08,1806,1,4.0
1363,2017-01-08,1821,1,8.0
1364,2017-01-08,1822,2,19.0
1365,2017-01-08,1841,1,1.0
1366,2017-01-08,1844,1,12.0
1367,2017-01-08,1849,1,6.0
1368,2017-01-08,1864,1,3.0
1369,2017-01-08,1904,1,
1370,2017-01-08,1907,1,3.0
1371,2017-01-08,1909,1,2.0
1372,2017-01-08,1918,1,4.0
1373,2017-01-08,1959,1,1.0
1374,2017-01-08,1962,1,1.0
1375,2017-01-08,1971,1,4.0
1376,2017-01-08,1974,1,7.0
1377,2017-01-08,1975,1,
1378,2017-01-08,1981,1,6.0
1379,2017-01-08,1985,1,4.0
1380,2017-01-08,1991,1,4.0
1381,2017-01-08,2005,1,4.0
1382,2017-01-08,2016,1,
1383,2017-01-08,2017,1,1.0
1384,2017-01-08,2022,1,1.0
1385,2017-01-08,2026,1,6.0
1386,2017-01-08,2029,3,8.0
1387,2017-01-08,2034,1,4.0
1388,2017-01-08,2044,2,3.0
1389,2017-01-08,2071,1,1.0
1390,2017-01-08,2137,1,4.0
1391,2017-01-08,2145,1,2.0
1392,2017-01-08,2146,1,5.0
1393,2017-01-08,2157,1,6.0
1394,2017-01-08,2158,1,1.0
1395,2017-01-08,2162,1,2.0
1396,2017-01-08,2177,1,6.0
1397,2017-01-08,2189,1,2.0
1398,2017-01-09,127,2,1.0
1399,2017-01-09,128,1,3.0
1400,2017-01-09,132,1,2.0
1401,2017-01-09,138,1,5.0
1402,2017-01-09,142,2,8.0
1403,2017-01-09,147,3,5.0
1404,2017-01-09,148,1,2.0
1405,2017-01-09,153,4,10.0
1406,2017-01-09,156,1,7.0
1407,2017-01-09,157,3,4.0
1408,2017-01-09,158,4,3.0
1409,2017-01-09,164,1,1.0
1410,2017-01-09,166,1,4.0
1411,2017-01-09,176,2,2.0
1412,2017-01-09,192,1,8.0
1413,2017-01-09,195,1,5.0
1414,2017-01-09,201,1,3.0
1415,2017-01-09,202,1,5.0
1416,2017-01-09,204,1,6.0
1417,2017-01-09,211,1,2.0
1418,2017-01-09,212,1,8.0
1419,2017-01-09,245,2,2.0
1420,2017-01-09,326,1,2.0
1421,2017-01-09,335,1,1.0
1422,2017-01-09,362,3,7.0
1423,2017-01-09,398,1,5.0
1424,2017-01-09,406,1,2.0
1425,2017-01-09,409,1,2.0
1426,2017-01-09,426,1,
1427,2017-01-09,428,1,1.0
1428,2017-01-09,429,1,2.0
1429,2017-01-09,456,1,2.0
1430,2017-01-09,457,1,2.0
1431,2017-01-09,468,1,8.0
1432,2017-01-09,489,1,
1433,2017-01-09,491,1,4.0
1434,2017-01-09,501,1,2.0
1435,2017-01-09,507,1,2.0
1436,2017-01-09,514,1,3.0
1437,2017-01-09,565,2,6.0
1438,2017-01-09,566,1,6.0
1439,2017-01-09,567,1,2.0
1440,2017-01-09,600,2,
1441,2017-01-09,636,2,4.0
1442,2017-01-09,646,2,12.0
1443,2017-01-09,666,1,6.0
1444,2017-01-09,696,1,
1445,2017-01-09,721,1,2.0
1446,2017-01-09,724,1,2.0
1447,2017-01-09,739,1,2.0
1448,2017-01-09,752,1,2.0
1449,2017-01-09,765,1,8.0
1450,2017-01-09,779,1,
1451,2017-01-09,785,1,3.0
1452,2017-01-09,855,2,6.0
1453,2017-01-09,904,7,10.0
1454,2017-01-09,905,1,3.0
1455,2017-01-09,909,2,7.0
1456,2017-01-09,935,3,
1457,2017-01-09,963,1,3.0
1458,2017-01-09,964,1,2.0
1459,2017-01-09,974,2,
1460,2017-01-09,981,1,3.0
1461,2017-01-09,984,1,3.0
1462,2017-01-09,1008,3,5.0
1463,2017-01-09,1019,1,1.0
1464,2017-01-09,1021,2,2.0
1465,2017-01-09,1024,1,1.0
1466,2017-01-09,1029,1,
1467,2017-01-09,1033,1,7.0
1468,2017-01-09,1035,2,3.0
1469,2017-01-09,1043,2,1.0
1470,2017-01-09,1047,1,6.0
1471,2017-01-09,1065,1,2.0
1472,2017-01-09,1078,1,
1473,2017-01-09,1113,1,4.0
1474,2017-01-09,1152,1,3.0
1475,2017-01-09,1162,2,4.0
1476,2017-01-09,1163,2,4.0
1477,2017-01-09,1232,1,4.0
1478,2017-01-09,1239,1,7.0
1479,2017-01-09,1243,1,6.0
1480,2017-01-09,1249,2,6.0
1481,2017-01-09,1256,2,5.0
1482,2017-01-09,1269,1,5.0
1483,2017-01-09,1283,1,3.0
1484,2017-01-09,1303,1,6.0
1485,2017-01-09,1307,6,7.0
1486,2017-01-09,1341,4,5.0
1487,2017-01-09,1351,1,6.0
1488,2017-01-09,1352,1,2.0
1489,2017-01-09,1361,2,5.0
1490,2017-01-09,1406,2,4.0
1491,2017-01-09,1431,1,4.0
1492,2017-01-09,1435,1,2.0
1493,2017-01-09,1443,1,4.0
1494,2017-01-09,1453,1,4.0
1495,2017-01-09,1494,3,
1496,2017-01-09,1505,2,4.0
1497,2017-01-09,1517,1,2.0
1498,2017-01-09,1567,1,3.0
1499,2017-01-09,1585,1,7.0
1500,2017-01-09,1591,2,8.0
1501,2017-01-09,1601,2,3.0
1502,2017-01-09,1622,1,1.0
1503,2017-01-09,1667,1,
1504,2017-01-09,1668,1,5.0
1505,2017-01-09,1672,3,1.0
1506,2017-01-09,1701,1,5.0
1507,2017-01-09,1703,1,1.0
1508,2017-01-09,1723,1,4.0
1509,2017-01-09,1745,1,2.0
1510,2017-01-09,1794,1,5.0
1511,2017-01-09,1802,1,10.0
1512,2017-01-09,1804,1,5.0
1513,2017-01-09,1806,1,3.0
1514,2017-01-09,1824,1,4.0
1515,2017-01-09,1832,1,4.0
1516,2017-01-09,1834,1,5.0
1517,2017-01-09,1842,1,7.0
1518,2017-01-09,1844,2,3.0
1519,2017-01-09,1918,1,6.0
1520,2017-01-09,1925,1,1.0
1521,2017-01-09,1961,1,4.0
1522,2017-01-09,1981,1,6.0
1523,2017-01-09,1982,1,4.0
1524,2017-01-09,2031,2,6.0
1525,2017-01-09,2033,2,7.0
1526,2017-01-09,2034,2,1.0
1527,2017-01-09,2069,1,2.0
1528,2017-01-09,2081,1,1.0
1529,2017-01-09,2088,1,3.0
1530,2017-01-09,2115,1,2.0
1531,2017-01-09,2125,1,2.0
1532,2017-01-09,2126,1,
1533,2017-01-09,2132,1,
1534,2017-01-09,2139,1,
1535,2017-01-09,2141,1,2.0
1536,2017-01-09,2146,2,6.0
1537,2017-01-09,2149,1,1.0
1538,2017-01-09,2156,1,2.0
1539,2017-01-09,2157,1,2.0
1540,2017-01-10,111,5,5.0
1541,2017-01-10,124,1,5.0
1542,2017-01-10,127,1,
1543,2017-01-10,135,1,1.0
1544,2017-01-10,138,3,3.0
1545,2017-01-10,142,1,1.0
1546,2017-01-10,147,1,7.0
1547,2017-01-10,148,1,4.0
1548,2017-01-10,155,6,2.0
1549,2017-01-10,156,2,7.0
1550,2017-01-10,157,1,6.0
1551,2017-01-10,158,1,3.0
1552,2017-01-10,161,2,4.0
1553,2017-01-10,162,2,6.0
1554,2017-01-10,176,2,
1555,2017-01-10,205,1,3.0
1556,2017-01-10,237,1,2.0
1557,2017-01-10,249,1,4.0
1558,2017-01-10,256,1,8.0
1559,2017-01-10,265,1,10.0
1560,2017-01-10,269,1,9.0
1561,2017-01-10,279,1,1.0
1562,2017-01-10,285,1,2.0
1563,2017-01-10,291,1,1.0
1564,2017-01-10,305,1,
1565,2017-01-10,333,1,4.0
1566,2017-01-10,335,1,2.0
1567,2017-01-10,357,1,6.0
1568,2017-01-10,396,1,7.0
1569,2017-01-10,415,2,6.0
1570,2017-01-10,423,1,7.0
1571,2017-01-10,437,1,2.0
1572,2017-01-10,445,2,1.0
1573,2017-01-10,488,2,2.0
1574,2017-01-10,491,1,1.0
1575,2017-01-10,497,1,3.0
1576,2017-01-10,504,1,4.0
1577,2017-01-10,514,1,4.0
1578,2017-01-10,517,1,1.0
1579,2017-01-10,522,2,2.0
