,Reporting_District_ID,Year,Census_Tract_ID,Weighted_Avg_Median_Household_Income_Dollars,Weighted_Avg_Percent_White,Weighted_Avg_Percent_Black_African_American,Weighted_Avg_Percent_American_Indian_Alaska_Native,Weighted_Avg_Percent_Asian,Weighted_Avg_Percent_Native_Hawaiian_Other_Pacific_Islander,Weighted_Avg_Percent_Some_Other_Race,Weighted_Avg_Percent_Two_Or_More_Races,Weighted_Avg_Percent_Hispanic_Latino
4235,1467,2022,"[276000, 276101, 276102, 277000, 703003]",147135.07,54.24,7.04,0.0,15.86,0.0,0.01,5.14,17.7
4236,1468,2017,"[275102, 275500]",37433.6,16.36,3.33,0.0,9.1,0.25,0.0,2.21,68.75
4237,1468,2018,"[275102, 275500]",36935.42,16.04,6.53,0.0,8.54,0.29,0.0,2.02,66.58
4238,1468,2019,"[275102, 275500]",42672.33,18.08,6.89,0.0,8.3,0.0,0.0,2.6,64.13
4239,1468,2020,"[275102, 275500]",43617.94,17.38,7.56,0.0,8.51,0.0,0.0,4.2,62.35
4240,1468,2021,"[275102, 275500]",49005.36,16.71,5.12,0.0,8.67,0.0,0.0,4.64,64.86
4241,1468,2022,"[275102, 275500]",52948.39,18.65,5.57,0.0,5.86,0.0,0.0,6.18,63.74
4242,1469,2017,"[235100, 601301, 703002, 703100]",76739.07,14.69,63.37,0.24,3.92,0.0,0.0,3.87,13.91
4243,1469,2018,"[235100, 601301, 703002, 703100]",76793.63,14.74,64.52,0.2,3.92,0.0,0.0,4.2,12.41
4244,1469,2019,"[235100, 601301, 703002, 703100]",82042.02,12.79,62.46,0.21,3.69,0.0,0.0,4.64,16.21
4245,1469,2020,"[235100, 276101, 276102, 601301, 703002, 703100]",62397.81,23.28,30.0,0.0,13.02,0.0,0.0,9.13,24.57
4246,1469,2021,"[235100, 276101, 276102, 601301, 703002, 703100]",80248.75,22.79,39.14,0.0,9.66,0.0,0.0,8.04,20.36
4247,1469,2022,"[235100, 276101, 276102, 601301, 703002, 703100]",89570.98,23.99,35.61,0.0,13.73,0.0,0.17,11.52,14.98
4248,1471,2017,"[274202, 278102]",147744.76,79.97,1.65,0.0,4.85,0.16,1.11,3.76,8.5
4249,1471,2018,"[274202, 278102]",136743.59,79.42,1.87,0.0,6.23,0.0,0.97,2.52,8.99
4250,1471,2019,"[274202, 278102]",145648.81,75.36,1.08,0.0,7.1,0.0,0.28,3.55,12.62
4251,1471,2020,"[274202, 278102]",153877.36,73.71,3.16,0.0,6.8,0.0,0.05,4.07,12.21
4252,1471,2021,"[274202, 278102]",151495.12,70.96,3.34,0.0,7.47,0.0,0.0,4.83,13.4
4253,1471,2022,"[274202, 278102]",162677.63,69.85,3.21,0.0,7.8,0.0,0.04,5.08,14.01
4254,1472,2017,"[276601, 274202, 278102]",153780.49,79.89,1.69,0.0,4.91,0.04,0.95,3.93,8.6
4255,1472,2018,"[276601, 274202, 278102]",138038.26,79.61,1.94,0.0,6.07,0.0,0.88,2.47,9.03
4256,1472,2019,"[276601, 274202, 278102]",147575.23,75.32,1.03,0.0,6.98,0.0,0.07,3.69,12.92
4257,1472,2020,"[276601, 276606, 702900, 274202, 278102]",153670.61,73.84,3.26,0.0,6.89,0.0,0.01,3.78,12.21
4258,1472,2021,"[276601, 276606, 702900, 274202, 278102]",150752.34,71.89,3.38,0.0,7.08,0.0,0.0,4.38,13.26
4259,1472,2022,"[276601, 276606, 702900, 274202, 278102]",161971.51,70.39,3.33,0.0,7.92,0.0,0.01,4.56,13.78
4260,1473,2017,"[276500, 276601, 278102]",116881.15,58.57,5.74,0.17,18.07,0.0,0.0,7.41,10.04
4261,1473,2018,"[276500, 276601, 278102]",124351.94,58.14,7.33,0.19,14.91,0.0,0.63,7.92,10.88
4262,1473,2019,"[276500, 276601, 278102]",138907.62,64.45,5.44,0.0,13.27,0.0,0.66,6.85,9.34
4263,1473,2020,"[276500, 276601, 276606, 278102]",131900.25,62.63,4.99,0.0,10.84,0.0,0.55,7.14,13.85
4264,1473,2021,"[276500, 276601, 276606, 278102]",134179.88,62.48,5.84,0.97,10.29,0.0,0.54,5.49,14.4
4265,1473,2022,"[276500, 276601, 276606, 278102]",155828.18,64.0,3.85,0.89,9.84,0.0,0.87,5.8,14.75
4266,1474,2017,"[276400, 276500, 276601]",87486.91,54.15,5.73,0.13,14.49,0.13,0.15,6.54,18.7
4267,1474,2018,"[276400, 276500, 276601]",88579.08,53.96,6.39,0.13,14.61,0.14,0.0,6.68,18.08
4268,1474,2019,"[276400, 276500, 276601]",91771.23,54.43,6.71,0.21,15.4,0.18,0.09,6.15,16.83
4269,1474,2020,"[275604, 276400, 276500, 276601]",103395.39,53.9,6.38,0.25,15.86,0.19,0.1,5.79,17.52
4270,1474,2021,"[275604, 276400, 276500, 276601]",127499.16,53.52,6.99,0.36,16.12,0.18,0.08,5.28,17.47
4271,1474,2022,"[275604, 276400, 276500, 276601]",142295.12,51.81,6.36,0.19,17.1,0.15,0.09,6.52,17.78
4272,1475,2017,"[276400, 276500, 277000]",109147.9,74.1,2.93,0.22,8.01,0.0,1.17,5.16,8.4
4273,1475,2018,"[276400, 276500, 277000]",131554.7,76.46,1.09,0.22,7.53,0.0,0.0,3.81,10.88
4274,1475,2019,"[276400, 276500, 277000]",157543.12,70.77,2.47,0.01,7.84,0.0,0.0,3.51,15.41
4275,1475,2020,"[275604, 276400, 276500, 277000]",174972.77,68.0,4.87,0.01,8.52,0.0,0.0,4.4,14.21
4276,1475,2021,"[275604, 276400, 276500, 277000]",199451.98,64.42,5.68,0.01,11.49,0.29,0.0,4.4,13.72
4277,1475,2022,"[275604, 276400, 276500, 277000]",221529.35,65.07,6.26,0.01,11.87,0.23,0.0,3.77,12.79
4278,1476,2017,"[276000, 276400, 277000]",142658.0,70.36,2.08,0.0,13.77,0.0,0.59,2.82,10.36
4279,1476,2018,"[276000, 276400, 277000]",138535.5,69.21,2.21,0.0,13.35,0.0,0.5,2.34,12.4
4280,1476,2019,"[276000, 276400, 277000]",137978.46,66.78,3.79,1.22,13.33,0.0,0.56,3.66,10.66
4281,1476,2020,"[276000, 276400, 277000]",141014.43,60.41,3.39,1.58,14.44,0.0,0.36,2.89,16.95
4282,1476,2021,"[276000, 276400, 277000]",141598.11,59.65,2.56,1.65,15.35,0.0,0.0,2.85,17.94
4283,1476,2022,"[276000, 276400, 277000]",146993.66,57.9,4.14,1.73,12.61,0.34,0.0,3.28,20.0
4284,1477,2017,"[276000, 277000]",116626.82,56.98,2.84,0.99,13.94,0.0,0.0,3.81,21.44
4285,1477,2018,"[276000, 277000]",124911.23,54.31,4.42,1.33,13.4,0.0,0.0,3.47,23.07
4286,1477,2019,"[276000, 277000]",144684.43,51.63,6.36,0.99,12.52,0.0,0.0,3.34,25.16
4287,1477,2020,"[276000, 277000]",140446.29,56.76,6.99,0.0,12.18,0.0,0.0,3.79,20.27
4288,1477,2021,"[276000, 277000]",142307.6,50.7,8.01,0.0,16.66,0.0,0.0,5.18,19.45
4289,1477,2022,"[276000, 277000]",147895.49,54.64,6.66,0.0,15.83,0.0,0.0,5.1,17.78
4290,1479,2017,"[276000, 277100, 601302, 601401]",123689.48,54.19,4.93,0.0,12.03,0.0,0.0,9.44,19.41
4291,1479,2018,"[276000, 277100, 601302, 601401]",127969.92,51.93,2.38,0.0,13.09,0.29,0.0,12.49,19.82
4292,1479,2019,"[276000, 277100, 601302, 601401]",124247.47,52.01,1.85,0.0,13.51,0.35,0.0,13.0,19.28
4293,1479,2020,"[276000, 276102, 277100, 601302, 601401]",151523.88,51.25,1.41,0.0,21.33,0.37,0.0,9.33,16.31
4294,1479,2021,"[276000, 276102, 277100, 601302, 601401]",146176.84,46.83,1.14,0.0,22.6,2.02,0.71,8.65,18.06
4295,1479,2022,"[276000, 276102, 277100, 601302, 601401]",138347.31,45.55,1.04,2.9,19.4,1.14,0.77,7.91,21.29
4296,1483,2017,"[276601, 278102]",117193.99,58.74,5.71,0.17,17.97,0.0,0.01,7.38,10.02
4297,1483,2018,"[276601, 278102]",124479.8,58.3,7.29,0.19,14.85,0.0,0.63,7.87,10.86
4298,1483,2019,"[276601, 278102]",139005.04,64.54,5.41,0.0,13.22,0.0,0.65,6.83,9.36
4299,1483,2020,"[276601, 276605, 276606, 276607, 276608, 278102]",87925.49,58.97,7.78,0.17,14.01,0.0,1.89,2.95,14.23
4300,1483,2021,"[276601, 276605, 276606, 276607, 276608, 278102]",98856.02,56.02,7.34,0.14,12.19,0.0,1.96,5.78,16.57
4301,1483,2022,"[276601, 276605, 276606, 276607, 276608, 278102]",104313.1,58.77,6.29,0.11,11.69,0.1,2.7,4.52,15.81
4302,1484,2017,"[276400, 276500, 276601, 278001]",92802.24,53.09,4.16,0.0,11.17,0.91,0.0,2.44,28.22
4303,1484,2018,"[276400, 276500, 276601, 278001]",98341.95,53.04,5.16,0.0,11.31,1.22,0.27,3.84,25.16
4304,1484,2019,"[276400, 276500, 276601, 278001]",109126.92,46.6,4.28,0.0,12.19,2.22,0.27,5.01,29.42
4305,1484,2020,"[276400, 276500, 276601, 276607, 278001]",110670.14,53.15,3.13,0.01,7.57,0.0,0.32,5.33,30.5
4306,1484,2021,"[276400, 276500, 276601, 276607, 278001]",104394.42,48.29,3.09,0.01,12.7,0.0,0.37,6.28,29.27
4307,1484,2022,"[276400, 276500, 276601, 276607, 278001]",107332.79,43.95,3.92,0.0,15.64,0.0,0.37,4.78,31.32
4308,1485,2017,"[276000, 276400, 277000, 278001]",93679.57,53.43,4.09,0.0,11.1,0.91,0.02,2.36,28.08
4309,1485,2018,"[276000, 276400, 277000, 278001]",99315.36,53.39,5.06,0.0,11.23,1.22,0.28,3.75,25.06
4310,1485,2019,"[276000, 276400, 277000, 278001]",110236.22,46.84,4.21,0.02,12.1,2.22,0.28,4.95,29.38
4311,1485,2020,"[276000, 276400, 277000, 278001]",112187.05,53.3,2.89,0.02,7.33,0.0,0.26,5.35,30.86
4312,1485,2021,"[276000, 276400, 277000, 278001]",105126.74,48.41,2.82,0.02,12.67,0.0,0.29,6.18,29.6
4313,1485,2022,"[276000, 276400, 277000, 278001]",108040.11,43.97,3.72,0.02,15.65,0.01,0.26,4.61,31.76
4314,1486,2017,"[276400, 278001]",92986.45,53.15,4.12,0.0,11.07,0.93,0.01,2.35,28.37
4315,1486,2018,"[276400, 278001]",98700.44,53.11,5.11,0.0,11.21,1.24,0.28,3.77,25.27
4316,1486,2019,"[276400, 278001]",109727.19,46.5,4.22,0.0,12.1,2.26,0.28,4.98,29.67
4317,1486,2020,"[276400, 278001]",111617.27,53.16,2.88,0.0,7.23,0.0,0.26,5.38,31.09
4318,1486,2021,"[276400, 278001]",104361.15,48.22,2.81,0.0,12.64,0.0,0.3,6.23,29.81
4319,1486,2022,"[276400, 278001]",107183.53,43.72,3.71,0.0,15.7,0.0,0.27,4.63,31.97
4320,1487,2017,"[276000, 278001]",93290.45,53.1,4.1,0.02,11.14,0.92,0.0,2.36,28.37
4321,1487,2018,"[276000, 278001]",98957.38,53.01,5.12,0.02,11.27,1.22,0.28,3.77,25.31
4322,1487,2019,"[276000, 278001]",110047.92,46.46,4.26,0.02,12.13,2.24,0.27,4.96,29.67
4323,1487,2020,"[276000, 278001]",111754.33,53.14,2.93,0.0,7.31,0.0,0.25,5.36,31.0
4324,1487,2021,"[276000, 278001]",104479.3,48.17,2.88,0.0,12.71,0.0,0.3,6.22,29.72
4325,1487,2022,"[276000, 278001]",107243.57,43.79,3.74,0.0,15.72,0.0,0.27,4.65,31.84
4326,1488,2017,"[276000, 277100, 277200, 277400, 278001, 601401]",63462.33,23.63,25.44,0.0,6.37,0.0,0.0,2.3,42.25
4327,1488,2018,"[276000, 277100, 277200, 277400, 278001, 601401]",59558.18,19.21,25.04,0.0,7.37,0.0,0.0,1.79,46.59
4328,1488,2019,"[276000, 277100, 277200, 277400, 278001, 601401]",60536.07,23.07,27.36,0.0,9.81,0.0,1.0,4.05,34.71
4329,1488,2020,"[276000, 277100, 277200, 277400, 278001, 601401]",50672.95,27.16,18.73,0.0,8.2,0.0,1.18,6.29,38.43
4330,1488,2021,"[276000, 277100, 277200, 278001, 601401]",54106.48,31.55,18.84,0.0,9.91,0.01,3.23,7.85,28.62
4331,1488,2022,"[276000, 277100, 277200, 278001, 601401]",58613.76,25.21,9.7,2.22,16.44,0.01,2.43,8.77,35.21
4332,1489,2017,"[277200, 277400]",39036.37,3.8,43.32,0.0,14.98,1.27,0.0,5.52,31.11
4333,1489,2018,"[277200, 277400]",41144.45,4.15,52.12,0.0,4.6,0.0,0.0,6.4,32.73
4334,1489,2019,"[277200, 277400]",43302.77,5.32,47.92,0.0,6.61,0.0,0.0,7.91,32.24
4335,1489,2020,"[277200, 277400]",34354.19,4.39,39.54,0.0,9.72,0.0,0.0,13.87,32.48
4336,1489,2021,[277200],53598.0,31.46,18.94,0.0,9.84,0.0,3.24,7.85,28.67
4337,1489,2022,[277200],58170.0,25.09,9.76,2.22,16.42,0.0,2.44,8.78,35.28
4338,1491,2017,[278102],155694.0,79.89,1.7,0.0,4.91,0.0,0.9,3.98,8.63
4339,1491,2018,[278102],138456.0,79.69,1.96,0.0,6.01,0.0,0.85,2.45,9.04
4340,1491,2019,[278102],148182.0,75.32,1.0,0.0,6.93,0.0,0.0,3.72,13.02
4341,1491,2020,[278102],153654.0,73.9,3.29,0.0,6.91,0.0,0.0,3.69,12.2
4342,1491,2021,[278102],150556.0,72.19,3.39,0.0,6.95,0.0,0.0,4.24,13.22
4343,1491,2022,[278102],161774.0,70.57,3.37,0.0,7.96,0.0,0.0,4.4,13.7
4344,1492,2017,[278102],155694.0,79.89,1.7,0.0,4.91,0.0,0.9,3.98,8.63
4345,1492,2018,[278102],138456.0,79.69,1.96,0.0,6.01,0.0,0.85,2.45,9.04
4346,1492,2019,[278102],148182.0,75.32,1.0,0.0,6.93,0.0,0.0,3.72,13.02
4347,1492,2020,"[276606, 278102]",153391.69,73.85,3.33,0.0,6.92,0.0,0.0,3.68,12.22
4348,1492,2021,"[276606, 278102]",150389.1,72.17,3.4,0.0,6.96,0.0,0.0,4.23,13.24
4349,1492,2022,"[276606, 278102]",161605.32,70.54,3.37,0.0,7.97,0.0,0.0,4.39,13.73
4350,1493,2017,"[620101, 620102]",86182.87,67.47,0.86,0.4,7.67,0.33,0.28,5.97,17.03
4351,1493,2018,"[620101, 620102]",89261.12,65.34,2.17,0.36,8.2,0.14,0.68,9.86,13.25
4352,1493,2019,"[620101, 620102]",101551.97,62.79,3.36,0.0,7.05,0.16,0.53,8.34,17.77
4353,1493,2020,"[620101, 620102]",114766.34,65.49,3.57,0.0,6.95,0.0,0.48,8.78,14.73
4354,1493,2021,"[620101, 620102]",121579.88,63.57,3.43,0.1,9.55,0.0,0.46,9.53,13.37
4355,1493,2022,"[620101, 620102]",137625.13,61.49,3.0,0.15,8.12,0.0,0.14,8.98,18.12
4356,1494,2017,"[620001, 620101]",99564.46,65.72,1.86,0.0,9.46,0.0,0.64,5.75,16.56
4357,1494,2018,"[620001, 620101]",105976.06,63.98,5.61,0.0,9.13,0.0,0.62,10.25,10.4
4358,1494,2019,"[620001, 620101]",115599.83,61.02,5.9,0.0,9.21,0.0,0.53,7.92,15.42
4359,1494,2020,"[276605, 276606, 276607, 276608, 620001, 620101]",102749.6,59.09,8.86,0.01,9.75,0.0,0.95,6.1,15.23
4360,1494,2021,"[276605, 276606, 276607, 276608, 620001, 620101]",111617.88,56.64,7.03,0.01,10.11,0.0,1.12,7.98,17.12
4361,1494,2022,"[276605, 276606, 276607, 276608, 620001, 620101]",126135.46,54.73,7.09,0.01,9.44,0.01,1.13,8.17,19.43
4362,1495,2017,"[277200, 278001]",92765.1,52.9,4.22,0.0,11.07,0.93,0.0,2.33,28.55
4363,1495,2018,"[277200, 278001]",98344.69,52.83,5.23,0.0,11.21,1.24,0.28,3.76,25.45
4364,1495,2019,"[277200, 278001]",109244.58,46.27,4.33,0.0,12.11,2.26,0.28,4.98,29.77
4365,1495,2020,"[277200, 278001]",110996.75,52.96,2.94,0.0,7.23,0.0,0.26,5.39,31.21
4366,1495,2021,"[277200, 278001]",103618.23,48.05,2.87,0.0,12.63,0.0,0.31,6.24,29.89
4367,1495,2022,"[277200, 278001]",106343.64,43.52,3.72,0.01,15.72,0.0,0.28,4.66,32.09
4368,1496,2017,[277200],63139.0,23.46,25.56,0.0,6.34,0.0,0.0,2.27,42.38
4369,1496,2018,[277200],59186.0,19.02,25.17,0.0,7.34,0.0,0.0,1.73,46.74
4370,1496,2019,[277200],60179.0,22.91,27.5,0.0,9.79,0.0,1.0,4.01,34.79
4371,1496,2020,[277200],50109.0,27.02,18.84,0.0,8.13,0.0,1.18,6.28,38.55
4372,1496,2021,[277200],53598.0,31.46,18.94,0.0,9.84,0.0,3.24,7.85,28.67
4373,1496,2022,[277200],58170.0,25.09,9.76,2.22,16.42,0.0,2.44,8.78,35.28
4374,1497,2017,[601502],37286.0,2.63,0.48,0.0,2.83,0.0,0.0,0.28,93.78
4375,1497,2018,[601502],45132.0,1.09,0.51,0.0,3.16,0.0,0.0,0.2,95.05
4376,1497,2019,[601502],59239.0,2.59,0.76,0.0,2.88,0.0,0.0,0.0,93.77
4377,1497,2020,[601502],50000.0,2.59,1.04,0.0,0.36,0.0,0.0,0.0,96.01
4378,1497,2021,[601502],50455.0,2.39,0.58,0.0,0.33,0.0,0.0,0.2,96.49
4379,1497,2022,[601502],67944.0,2.53,0.74,0.0,0.33,0.0,0.0,0.33,96.07
4380,1498,2017,"[601502, 601600]",40743.11,1.99,0.6,0.0,3.36,0.0,0.0,0.15,93.91
4381,1498,2018,"[601502, 601600]",47295.08,1.17,0.69,0.0,4.41,0.0,0.0,0.11,93.62
4382,1498,2019,"[601502, 601600]",57029.66,1.94,0.84,0.0,4.92,1.64,0.0,0.55,90.1
4383,1498,2020,"[601502, 601600]",47833.59,1.84,1.06,0.0,3.39,1.23,0.0,0.41,92.08
4384,1498,2021,"[601502, 601600]",47565.49,2.09,0.44,0.0,1.96,1.87,0.0,1.05,92.6
4385,1498,2022,"[601502, 601600]",57939.48,1.87,1.06,0.0,2.47,2.28,0.0,0.82,91.49
4386,1499,2020,"[602201, 602202]",125570.72,38.62,6.16,0.07,17.88,3.52,0.0,4.2,29.54
4387,1499,2021,"[602201, 602202]",129487.77,34.44,5.97,0.05,16.58,0.0,0.75,9.28,32.94
4388,1499,2022,"[602201, 602202]",131276.01,28.92,3.84,0.0,24.89,0.0,0.84,5.5,36.01
4389,1501,2017,"[121600, 122000]",61466.03,41.15,2.76,0.0,8.16,0.0,0.0,3.14,44.79
4390,1501,2018,"[121600, 122000]",72715.96,37.67,2.74,0.0,10.64,0.0,0.0,2.72,46.24
4391,1501,2019,"[121600, 122000]",75486.63,35.9,2.97,0.0,9.32,0.0,0.0,3.22,48.59
4392,1501,2020,"[121600, 122000]",70765.32,42.39,1.89,0.0,10.24,0.0,0.0,2.8,42.67
4393,1501,2021,"[121600, 122000]",76266.4,41.74,1.5,0.0,10.0,0.0,0.0,1.42,45.34
4394,1501,2022,"[121600, 122000]",93455.06,48.53,0.2,0.0,7.35,0.0,0.91,0.38,42.63
4395,1502,2017,"[121600, 122000, 123303, 123304]",74222.33,44.65,1.82,0.0,20.05,0.0,0.0,1.9,31.58
4396,1502,2018,"[121600, 122000, 123303, 123304]",78738.53,41.42,1.46,0.0,25.01,0.0,0.0,2.09,30.03
4397,1502,2019,"[121600, 122000, 123303, 123304]",79464.15,39.05,1.35,0.0,23.42,0.0,0.0,2.89,33.29
4398,1502,2020,"[121600, 122000, 123303, 123304]",79035.51,39.64,0.74,0.0,25.99,0.0,0.0,2.82,30.81
4399,1502,2021,"[121600, 122000, 123303, 123304]",78742.13,48.99,0.84,0.0,21.08,0.0,0.0,2.37,26.72
4400,1502,2022,"[121600, 122000, 123303, 123304]",100124.38,48.08,0.27,0.0,31.06,0.0,0.0,2.65,17.94
4401,1503,2017,"[121020, 121600, 121801, 122410, 123203, 123204, 123301, 123304]",53585.92,30.77,5.85,0.0,23.21,0.0,0.0,1.63,38.54
4402,1503,2018,"[121020, 121600, 121801, 122410, 123203, 123204, 123301, 123304]",59919.66,33.21,3.48,0.0,21.26,0.0,0.87,1.88,39.31
4403,1503,2019,"[121020, 121600, 121801, 122410, 123203, 123204, 123301, 123304]",56888.75,30.28,4.6,0.0,27.1,0.0,0.53,1.24,36.24
4404,1503,2020,"[121020, 121600, 121801, 122410, 123203, 123204, 123301, 123304]",56319.09,29.68,6.09,0.0,23.69,0.0,0.38,1.01,39.15
4405,1503,2021,"[121020, 121600, 121801, 122410, 123203, 123204, 123301, 123304]",67314.54,31.71,5.27,0.0,22.93,0.0,1.14,0.8,38.16
4406,1503,2022,"[121020, 121600, 121801, 122410, 123203, 123204, 123301, 123304]",72443.58,34.16,4.52,0.0,21.87,0.0,1.15,1.72,36.57
4407,1504,2017,"[121801, 122410, 122420, 123203, 123205, 123301]",27037.43,15.16,4.13,0.0,4.95,0.0,0.0,1.54,74.21
4408,1504,2018,"[121801, 122410, 122420, 123203, 123205, 123301]",31503.83,13.61,2.69,0.0,3.67,0.0,0.0,0.15,79.87
4409,1504,2019,"[121801, 122410, 122420, 123203, 123205, 123301]",36317.74,12.41,2.85,0.0,4.43,0.0,0.0,1.47,78.83
4410,1504,2020,"[121801, 122410, 122420, 123203, 123205, 123301]",37729.5,9.61,3.01,0.0,5.66,0.0,0.0,1.09,80.62
4411,1504,2021,"[121801, 122410, 122420, 123203, 123205, 123301]",45228.96,9.71,2.39,0.0,5.05,0.0,0.01,2.31,80.53
4412,1504,2022,"[121801, 122410, 122420, 123203, 123205, 123301]",55361.28,7.39,2.46,0.0,6.39,0.0,0.01,2.15,81.61
4413,1505,2017,"[121801, 121900, 122120, 122410, 122420, 123010, 123205, 123206]",35910.97,16.17,2.7,0.0,6.4,0.0,0.0,0.14,74.59
4414,1505,2018,"[121801, 121900, 122120, 122410, 122420, 123010, 123205, 123206]",42000.27,19.31,1.47,0.0,6.96,0.0,0.0,0.11,72.15
4415,1505,2019,"[121801, 121900, 122120, 122410, 122420, 123010, 123205, 123206]",44962.37,15.06,1.71,0.0,7.01,0.0,0.0,0.13,76.08
4416,1505,2020,"[121801, 121900, 122120, 122410, 122420, 123010, 123205, 123206]",53989.2,9.86,1.23,0.0,9.8,0.0,0.0,0.04,79.07
4417,1505,2021,"[121801, 121900, 122120, 122410, 122420, 123010, 123205, 123206]",57129.14,7.99,0.6,0.0,7.18,0.0,0.0,0.76,83.47
4418,1505,2022,"[121801, 121900, 122120, 122410, 122420, 123010, 123205, 123206]",74845.81,8.45,0.69,0.0,7.01,0.01,0.25,0.9,82.69
4419,1506,2017,"[122120, 123010, 123020, 123103, 123206]",37475.95,10.59,1.58,0.0,0.72,0.0,0.0,1.06,86.05
4420,1506,2018,"[122120, 123010, 123020, 123103, 123206]",32829.39,12.3,1.84,0.0,1.02,0.0,0.0,0.13,84.71
4421,1506,2019,"[122120, 123010, 123020, 123103, 123206]",36562.39,12.96,1.82,0.0,2.44,0.0,0.0,0.26,82.54
4422,1506,2020,"[122120, 123010, 123020, 123103, 123206]",44351.74,12.91,0.93,0.0,1.33,0.0,0.0,0.27,84.56
4423,1506,2021,"[122120, 123010, 123020, 123103, 123206]",47928.26,14.95,1.71,0.0,1.1,0.0,0.0,0.27,81.97
4424,1506,2022,"[122120, 123010, 123020, 123103, 123206]",48607.12,9.72,1.47,0.0,1.42,2.75,0.0,0.34,84.29
4425,1508,2017,"[122120, 122200, 123020]",41182.32,6.57,0.94,0.0,4.4,0.0,0.0,0.94,87.14
4426,1508,2018,"[122120, 122200, 123020]",51061.83,7.45,0.81,0.0,4.48,0.0,0.0,1.05,86.22
4427,1508,2019,"[122120, 122200, 123020]",42121.86,8.42,1.54,0.0,2.92,0.0,0.0,1.48,85.64
4428,1508,2020,"[122120, 122200, 123020]",60472.95,7.53,1.09,0.0,0.86,0.0,0.0,0.97,89.55
4429,1508,2021,"[122120, 122200, 123020]",74684.38,12.16,0.58,0.0,0.94,0.0,0.0,0.26,86.06
4430,1508,2022,"[122120, 122200, 123020]",81174.17,18.93,0.84,0.0,1.56,0.0,0.0,2.47,76.2
4431,1509,2017,[123020],41136.0,6.56,0.94,0.0,4.4,0.0,0.0,0.94,87.16
4432,1509,2018,[123020],51042.0,7.42,0.81,0.0,4.49,0.0,0.0,1.05,86.24
4433,1509,2019,[123020],42056.0,8.4,1.54,0.0,2.92,0.0,0.0,1.48,85.66
4434,1509,2020,[123020],60500.0,7.5,1.09,0.0,0.86,0.0,0.0,0.96,89.6
4435,1509,2021,[123020],74728.0,12.15,0.57,0.0,0.93,0.0,0.0,0.25,86.09
4436,1509,2022,[123020],81250.0,18.94,0.84,0.0,1.56,0.0,0.0,2.47,76.2
4437,1511,2017,"[122000, 123303, 127103]",61438.65,41.12,2.76,0.0,8.16,0.0,0.0,3.15,44.81
4438,1511,2018,"[122000, 123303, 127103]",72677.83,37.64,2.74,0.0,10.64,0.0,0.0,2.73,46.25
4439,1511,2019,"[122000, 123303, 127103]",75456.66,35.88,2.97,0.0,9.32,0.0,0.0,3.23,48.6
4440,1511,2020,"[122000, 123303, 127103]",70745.14,42.38,1.89,0.0,10.24,0.0,0.0,2.8,42.68
4441,1511,2021,"[122000, 123303, 127103]",76240.05,41.73,1.51,0.0,10.0,0.0,0.0,1.42,45.35
4442,1511,2022,"[122000, 123303, 127103]",93412.4,48.5,0.21,0.0,7.35,0.0,0.91,0.38,42.64
4443,1512,2017,"[121600, 122000, 123303, 123304, 123420]",34028.29,39.57,0.89,0.0,9.85,0.0,0.0,1.94,47.75
4444,1512,2018,"[121600, 122000, 123303, 123304, 123420]",40705.44,39.04,1.11,0.0,8.77,0.0,0.01,2.31,48.76
4445,1512,2019,"[121600, 122000, 123303, 123304, 123420]",44464.59,33.39,1.62,0.0,5.27,0.0,0.0,2.71,57.01
4446,1512,2020,"[121600, 122000, 123303, 123304, 123420]",53788.63,31.2,1.4,0.0,6.55,0.0,0.0,3.69,57.16
4447,1512,2021,"[121600, 122000, 123303, 123304, 123420]",63809.0,27.56,3.75,0.0,6.67,0.89,0.02,2.63,58.48
4448,1512,2022,"[121600, 122000, 123303, 123304, 123420]",69781.41,34.75,2.46,0.0,4.64,0.69,0.01,1.98,55.46
4449,1513,2017,"[121600, 123303, 123304]",36577.1,49.46,2.58,0.0,6.61,0.0,0.0,1.57,39.78
4450,1513,2018,"[121600, 123303, 123304]",37937.51,48.3,2.23,0.0,7.29,0.0,0.71,1.77,39.7
4451,1513,2019,"[121600, 123303, 123304]",39633.54,44.66,1.26,0.0,6.63,0.0,0.62,1.47,45.37
4452,1513,2020,"[121600, 123303, 123304]",41440.72,46.1,1.2,0.0,5.92,0.0,0.55,1.27,44.97
4453,1513,2021,"[121600, 123303, 123304]",44065.85,45.73,1.46,0.0,5.17,0.0,1.99,1.16,44.48
4454,1513,2022,"[121600, 123303, 123304]",44013.36,45.14,0.93,0.0,4.2,0.0,1.82,1.98,45.92
4455,1514,2017,"[123203, 123204]",35539.38,16.84,3.17,0.0,3.55,0.0,0.0,0.18,76.25
4456,1514,2018,"[123203, 123204]",39963.09,17.9,5.19,0.0,4.9,0.0,0.02,0.82,71.18
4457,1514,2019,"[123203, 123204]",41475.04,16.88,4.65,0.0,4.51,0.0,0.02,0.82,73.12
4458,1514,2020,"[123203, 123204]",61359.38,15.69,2.89,0.0,3.53,0.0,0.02,0.73,77.14
4459,1514,2021,"[123203, 123204]",61686.03,15.82,2.84,0.0,3.92,0.0,0.02,0.7,76.71
4460,1514,2022,"[123203, 123204]",64234.01,19.5,3.39,0.0,3.64,0.0,0.01,0.59,72.89
